chi,elevation
0,221
0.0124791154315562,221
0.0124791154315562,221.945370580881
0.0412970987803615,221.827400898227
0.0557060904547641,221.73994007362
0.0557060904547641,221.781790861002
0.0845243956204369,221.623521277193
0.0989335482032733,221.26906911768
0.0989335482032733,221.23543547797
0.12775205004051,221.20180183826
0.142161300959129,220.849850183539
0.156570766436051,220.479880146831
0.170980231912973,220.109910110124
0.185389697389895,220.06726727942
0.199799243328835,220.03363363971
0.214208789267775,220
0.214208789267775,220
0.228618576601455,220
0.243028372875931,220
0.257438169150408,220
0.271847965424884,220
0.286257770640175,220
0.300667584796297,220.5
0.31507739895242,221
0.329487213108542,221
0.343897036205515,221
0.358306868243355,221
0.372716700281195,221
0.387126532319035,221
0.40153637329776,221
0.40153637329776,221
0.404578327485852,221.053407280123
0.404578327485852,221.16665678956
0.433398170380852,221.049137068227
0.447808091828352,220.963252472586
0.462218049040216,221.167949705673
0.476628006252081,221.370511832813
0.49103809758286,221.300640531792
0.505448188913639,221
0.505448188913639,221
0.519858342834621,221
0.534270795316859,221
0.548683247799098,221
0.563095700281336,221
0.577508385368658,221
0.591921097295806,221
0.606333809222953,221
0.606333809222953,221
0.617954036232889,221.172556958207
0.632367302885843,221.166307292987
0.646780569538798,221
0.661193836191752,221.188872286025
0.661193836191752,221.5012198098
0.661193836191752,221.596378075957
0.704434978379526,221.425382046139
0.718848692442118,221.390434404742
0.718848692442118,221.312347523794
0.747676389030536,221.234260642845
0.762090237324745,221.156173761897
0.776504246702213,221.078086880948
0.790918256079681,221
0.790918256079681,221
0.805332462344564,221
0.819746668609448,221
0.834160892773617,221
0.834160892773617,221
0.841155847286716,221.343145750612
0.855570465253291,222.050252531785
0.869985083219866,222.757359312959
0.884399701186441,223
0.898814328103474,223
0.913228955020507,223
0.927643581937539,223.207106781173
0.94205953371978,223.228553390582
0.956475485502021,223
0.956475485502021,223
0.970891508909775,223
0.985307711386331,223
0.999723913862887,223
0.999723913862887,223
1.00177296979745,223.047727214704
1.016189172274,223.240746699308
1.0306054016115,223.183766183922
1.04502163094899,223.209523779284
1.05943786028649,223.713203435666
1.07385452837547,223.966883092058
1.08827119646446,224.142135623691
1.10268788246258,224.249368670697
1.1171045684607,224.106601717713
1.13152125445883,224.17830085887
1.14593836134233,224.242640687078
1.16035546822584,224.056980515294
1.17477257510934,224.207106781173
1.18919088218133,224.228553390582
1.20360918925332,224
1.20360918925332,224
1.21642048689377,224.198684438327
1.2308436248436,224.422291236073
1.2308436248436,224.457427527636
1.25969029532222,224.226932359129
1.27411363056154,224.093111629309
1.28853706444885,224.316718427055
1.28853706444885,224.459674775405
1.31738445238836,224.236067977641
1.33180814635811,224.012461179877
1.34623184032786,223.788854382113
1.34623184032786,223.565247584349
1.37507965877149,223.658359213527
1.38950372943915,223.881966011273
1.40392780010681,224.083281573018
1.40392780010681,224.112461179764
1.43277626434544,223.95278640451
1.4472006848324,223.876393202255
1.46162510531935,224
1.46162510531935,224
1.47562491051662,223.999999999702
1.49004951937913,223.999999999721
1.50447412824164,223.949747468084
1.51889873710416,223.596194077507
1.53332373171279,223.242640686929
1.54774872632142,223.110912703443
1.56217372093006,223.464466094039
1.57660257482897,223.818019484635
1.59103142872789,223.82842712462
1.6054609022181,223.474873734042
1.61989037570831,223.121320343465
1.63431984919852,223.17830085887
1.6487497268162,223.242640687078
1.66317960443387,223.056980515294
1.67760948205155,223.499999999981
1.69203945846148,223.874999999986
1.70646943487142,224
1.70646943487142,224
1.70932713336398,223.941742026992
1.72375723551267,223.647567824293
1.73818733766137,223.414328706927
1.73818733766137,223.449076080096
1.73818733766137,223.411651594583
1.78147847940975,223.509709662153
1.79590885999254,223.607767729722
1.81033947411406,223.705825797291
1.82477008823558,223.807692307694
1.83920073828721,223.951923076924
1.85363138833884,224
1.85395931535001,224.011359237134
1.87558865707133,224.511230154894
1.89721799879264,225.011101072654
1.91884737360656,225.510971990414
1.94047674842047,226.010842908174
1.96210615632714,226.510713825934
1.98373556423382,227.000724233364
2.00536500523341,227.040725726655
2.02699444623301,227.100529161848
2.04862408579357,227.560404452176
2.07025372535413,228.001146441972
2.09188339800876,228.063857608889
2.11351307066339,228.14505689841
2.13514880228032,228.582222515112
2.15678453389725,229
2.1784202986383,229
2.20005606337934,229.009293921292
2.22169186124465,229.509164839052
2.24332765910996,230
2.26496349009971,230
2.28659932108946,230
2.30823518520381,230
2.32987104931816,230
2.35150694655728,230
2.37314284379639,230
2.39477877416043,230
2.41641470452447,230.002366007619
2.4380506680136,230.155915869042
2.45968663150273,230.318357839622
2.48132266124252,230.329718542295
2.50295869098232,230.343632826802
2.52459518449512,230.531253064525
2.54623167800791,230.727601300627
2.5678682377766,230.750322705973
2.5895047975453,230.773044111319
2.6111415229566,230.795765516665
2.6327782483679,230.815739966749
2.65441504003739,230.628137326606
2.67605183170688,230.431964866351
2.69768888841567,230.443325569024
2.71932594512445,230.451869059416
2.71932594512445,230.230196042974
2.71932594512445,230
2.71932594512445,230
2.80613919310547,230
2.82784253855939,230
2.8495458840133,230.002586844173
2.87124926292603,230.235359532378
2.89295264183877,230.454428106919
2.91465605421049,230.443067404246
2.93635946658221,230.436611826699
2.95806301279155,230.925122041786
2.97976655900088,231.408985296227
3.00147013867004,231.397624593554
3.0231737183392,231.386263890881
3.04487746530994,231.374903188208
3.06658121228068,231.35941185385
3.08834714753794,230.848180233417
3.11011308279519,230.336948612984
3.13187905182318,229.825716992551
3.15364502085116,229.314485372119
3.17541102365006,228.803253751686
3.19717702644895,228.295378269497
3.21894306301891,228.284017566824
3.24070909958888,228.272656864151
3.26247516993009,228.261296161478
3.2842412402713,228.249935458805
3.30600734438391,228.238574756132
3.32777344849653,228.229795698263
3.34953958638073,228.71830591335
3.37130572426493,229.206816128436
3.39307189592088,229.695326343523
3.41483806757683,230.18383655861
3.43660427300469,230.672346773697
3.45837047843256,231.160569561654
3.48014033222165,231.57527480392
3.50191018601074,232.001548986882
3.52368007359015,232.501419904642
3.54544996116957,233
3.56721988253949,233
3.58898980390941,233
3.61075979286083,233
3.63252978181225,233.000774493441
3.65430125772784,233.500645411201
3.67607273364343,234
3.69784424335746,234
3.71961575307149,234.00000586586
3.74138729658413,234.005681817801
3.76315884009678,234
3.76315884009678,234
3.76761439811154,234.137788603597
3.78938594162418,234.668634106984
3.81115795833516,234.962993123892
3.83292997504613,235.020865654321
3.83292997504613,235
3.8764772537599,235
3.89825109597493,235
3.92002493818995,235.093809031416
3.94179878040497,235.254414773765
3.96357566622306,235.172092411486
3.98535255204114,235
4.00712984377655,235.369358651634
4.00712984377655,235.565681759226
4.00712984377655,235.464990554936
4.07246506817791,235.377011224398
4.09424347631169,235.232495277468
4.11604289354324,235.116247638734
4.13784231077479,235
4.13784231077479,235
4.14857683434896,234.894833525439
4.17037818634179,234.769053488865
4.19217953833461,234.843580738259
4.2139812298163,234.976602282214
4.2139812298163,234.910427500531
4.2575867178271,234.667891875487
4.2793894618325,234.574643749557
4.30119264726755,234.817179374602
4.3229958327026,234.970142500177
4.34479922188412,234.848874687655
4.36660261106564,234.727606875133
4.38840613608155,234.60633906261
4.38840613608155,234.514037279616
4.43201705798614,234.561998547959
4.45382251893843,234.49231275747
4.47562804782838,234.304979908151
4.49743357671833,234
4.49743357671833,234
