chi,elevation
0,181.888452919181
0,182
0,182
0.0118752740010393,182
0.0118752740010393,182
0.0166084560169933,182
0.0213416390225877,182
0.026074822028182,181.892109558269
0.0308080089923444,181.779858370422
0.0355411959565068,181.402812119356
0.04027438316808,181.015063307203
0.0450075703796532,181.480575946681
0.0497407578386374,181.980575946681
0.0544739452976215,182
0.0592071330040165,182
0.0639403207104116,182
0.0686735091590397,182
0.0734066976076678,182
0.0781398867985294,182
0.0828730759893909,182
0.087606265675075,182
0.0923394553607591,182.107890441731
0.0923394553607591,182.107890441731
0.0923394553607591,182.015492634761
0.0923394553607591,182.073426121051
0.1057269423533,182.107890441788
0.1057269423533,182.107890441788
0.107961652204441,182.005008826042
0.112694843622005,182
0.117428557665792,182.072210457809
0.122162271709578,182.198705175123
0.126895988475863,182.116611933977
0.126895988475863,181.867602468427
0.131629781969176,181.627314495086
0.136363575462489,181.376323960661
0.141097369203314,181.116611934001
0.14583116294414,181
0.150564956932479,181
0.155298750920818,181
0.16003254515667,181
0.164766339392522,181
0.169500133875887,181
0.174233928359253,181.132397531573
0.178967723090131,181.372685504914
0.183701517821009,181.480575946681
0.188435312799401,181.480575946681
0.193169107777793,181.480575946681
0.197902903003698,181.480575946681
0.202636698229603,181.480575946681
0.207370493703021,181.480575946681
0.212104289176439,181.756073570913
0.216838084897371,182.256073570913
0.221571880618302,182.480575946681
0.226305676834261,182.480575946681
0.226305676834261,182.480575946681
0.226305676834261,182.612262693853
0.226305676834261,182.464915787482
0.238906590874077,182.083220541459
0.243640388575117,182
0.248374217958254,182
0.253108047341391,182
0.257841878457163,182.194336558059
0.262575709572934,182.451584435776
0.262575709572934,182.708832313493
0.262575709572934,182.96608019121
0.262575709572934,182.730688105885
0.28151104987728,182.597187880649
0.28151104987728,182.597187880586
0.286244884953366,182.348178415018
0.290978829437371,182.107890441696
0.295712773921377,182
0.30044671865292,182
0.305180663384464,182
0.309914608363546,182
0.314648553342629,182.132397531626
0.319382498569249,182.372685504948
0.32411644379587,182.480575946644
0.328850389517568,182.480575946644
0.333584335239266,182.480575946644
0.338318281951119,182.480575946644
0.338318281951119,182.480575946644
0.338318281951119,182.7889618003
0.338318281951119,183
0.351707915740647,183
0.351707915740647,183
0.356441866413127,183
0.361175817580685,183
0.365909768748244,183
0.370643720658421,183
0.375377672568599,182.892109558251
0.375377672568599,182.892109558251
0.375377672568599,182.965482088591
0.375377672568599,182.996012008707
0.387142888612319,182.875761250366
0.387142888612319,183.002220179263
0.387142888612319,182.933637615629
0.401344770334596,182.580084225051
0.401344770334596,182.226530834474
0.401344770334596,181.926573878989
0.415546857768374,181.892109558246
0.415546857768374,181.779858370384
0.420280892606691,181.77549762426
0.425014927692561,181.77549762426
0.429748962778431,181.77549762426
0.434482998111854,181.77549762426
0.439217033445278,181.77549762426
0.443951069026255,181.77549762426
0.448685104607233,182.148183129158
0.453419140435764,182.535931941288
0.458153176264295,182.658885690264
0.462887212835488,182.771136878135
0.467621249406681,182.77549762426
0.467621249406681,182.77549762426
0.467621249406681,182.861199241746
0.467621249406681,183.008606695863
0.478321555981818,183
0.478321555981818,183
0.478321555981818,183
0.492523674607349,183
0.497257715386965,183
0.501991756166581,183.307956198021
0.501991756166581,183.500849603609
0.511459838220923,183.198167787958
0.516193879248094,183
0.516193879248094,183
0.525662118256316,183
0.530396237760426,182.933466697692
0.530396237760426,182.601498713702
0.539864483700558,181.977170336619
0.539864483700558,181.452672123175
0.539864483700558,181.03584591519
0.554069330229987,181
0.554069330229987,181.031822187976
0.554069330229987,181
0.568274196080659,181
0.568274196080659,181
0.573009220228875,181
0.577744244624812,181
0.582479269020748,181
0.587214293664406,181
0.591949318308063,181.480575946719
0.59668434319944,181.980575946719
0.601419368090818,182.480575946719
0.606154393229916,182.980575946719
0.610889418369014,183.480575946719
0.615624443755833,183.980575946719
0.620359469142652,184
0.625094494777191,184
0.629829520411731,184
0.634564546293991,184
0.639299572176251,184
0.644034598306232,184
0.648769624436213,184
0.653504651061635,184
0.658239677687057,183.519424053281
0.662974705551084,183.019424053281
0.667709733415111,183
0.672444761526859,183
0.677179789638607,183.372685504983
0.681914817998077,183.760434317141
0.686649846357546,183.775497624315
0.691384874964736,183.775497624315
0.696119903571926,183.402812119332
0.696119903571926,183.402812119332
0.696119903571926,183.32863928752
0.696119903571926,183.484320796244
0.709885818709067,183.855967869367
0.709885818709067,184.048372378638
0.719355889795865,183.951124433012
0.724090925339264,183.986721562219
0.724090925339264,184.071618685906
0.733561005839525,183.96415794297
0.738296046089656,184.046368321278
0.738296046089656,184.094072566011
0.747766132039831,184
0.752501175014919,184
0.757236582436578,184
0.761971989858237,184.124907435498
0.766707397279896,184.466787556931
0.766707397279896,184.801269922741
0.766707397279896,184.948986142726
0.766707397279896,184.771843857426
0.766707397279896,184.843320356655
0.766707397279896,184.826031887531
0.795119865597246,184.454384814408
0.795119865597246,184.082737741284
0.795119865597246,184
0.809326139897385,184
0.809326139897385,184
0.809326139897385,184
0.82353242460463,184
0.82353242460463,184
0.828267869690095,183.519424053356
0.833003315023351,183.019424053356
0.837738760356607,183
0.842474205937655,183
0.847209651518703,183.372685504935
0.851945097347542,183.760434317102
0.856680543176382,183.883388066044
0.861415989253012,183.995639253877
0.866151435329643,184.480575946644
0.866151435329643,184.480575946644
0.866151435329643,184.788961800294
0.866151435329643,185
0.879545301563564,185
0.879545301563564,185
0.879545301563564,185
0.892945964689161,185
0.892945964689161,185
0.897683815814669,185
0.902421667932966,185
0.907159520051263,185
0.911897375396131,185
0.916635230740998,185
0.916635230740998,185
0.916635230740998,185
0.916635230740998,185.020730740891
0.92678437434376,184.762064740248
0.92678437434376,184.408511349671
0.92678437434376,184.294921677336
0.940997984309626,184.294921677355
0.940997984309626,184.294921677373
0.940997984309626,184.293207456047
0.955211618847407,184.059904823848
0.955211618847407,183.579892504388
0.955211618847407,183.294921677448
0.969425274978802,183.294921677466
0.969425274978802,183.294921677485
0.969425274978802,183.294921677504
0.98363895121469,183.294921677522
0.98363895121469,183.294921677485
0.98837705453026,182.794921677485
0.993115157845831,182.294921677485
0.997853261409641,181.794921677485
1.00259136497345,181.775497624204
1.0073294687855,181.775497624204
1.01206757259755,181.883388065993
1.01680567665784,181.995639253891
1.02154378071813,182.37268550493
1.02628188502666,182.760434317031
1.03101998933519,183.256073570922
1.03575809389196,183.756073570922
1.04049619844873,183.775497624204
1.04523430325374,183.775497624204
1.04997240805875,183.775497624204
1.04997240805875,183.775497624204
1.04997240805875,183.815342515856
1.04997240805875,184.190181143221
1.05998260590905,184.403577651954
1.05998260590905,184.366974160696
1.05998260590905,184.29492167715
1.07419694862354,184.126876647044
1.07419694862354,183.69382654641
1.07419694862354,183.009410854354
1.08841148050226,182.6511520366
1.08841148050226,182.297598646022
1.08841148050226,182
1.10262604068184,182
1.10262604068184,182
1.10262604068184,182
1.1168406239491,182
1.1168406239491,182
1.1168406239491,182.17727508802
1.1168406239491,182.530828478597
1.1168406239491,182.905112610081
1.14053809825726,182.888850194007
1.14053809825726,182.932812998086
1.14053809825726,183
1.15475660744124,182.701404568516
1.15475660744124,182.347851177938
1.15475660744124,182.294921677523
1.16897514867876,182.294921677541
1.16897514867876,182.292701498275
1.16897514867876,182.294921677578
1.18319371377025,182.294921677597
1.18319371377025,182.294921677616
1.18319371377025,182.421944233738
1.19741229973405,182.775497624334
1.19741229973405,182.775497624334
1.19758151466913,182.776134769758
1.2023214305074,182.793980535017
1.20706134634566,182.811826300277
1.21180126243247,182.829672065536
1.21654117851928,183.344659564076
1.22128109485463,183.862186756516
1.22602101118999,183.941196449215
1.23076092777389,183.999622625719
1.23550084435779,184
1.24024076119024,184
1.24498067802268,184
1.24972059510368,184
1.25446051218467,184
1.25920042951421,184.008083172059
1.26394034684375,184.507100742471
1.26868026442184,184.993916247932
1.27342018199992,185
1.27816009982655,185
1.28290001765319,185
1.28763993572836,185
1.29237985380354,185.06546656667
1.29711977212727,185.149647327317
1.30185969045099,185.168741605459
1.30659960902326,185.186587370718
1.31133952759553,185.204433135977
1.3160794466649,185.222278901236
1.32081936573426,185.240124666495
1.32555928554927,185.257970431755
1.33029920536427,185.275816197014
1.33503912567637,185.293661962272
1.33977904598847,185.159224421205
1.33977904598847,185.003774303037
1.33977904598847,185
1.33977904598847,185
1.33977904598847,185
1.33977904598847,185
1.33977904598847,184.796172426752
1.33977904598847,184.569407469655
1.33977904598847,184.545726150395
1.33977904598847,184.527880385136
1.33977904598847,184.510034619877
1.39191892129286,184.492188854618
1.39665890995689,184.95937905551
1.40139889886948,185.441214717431
1.40613888778208,185.438651558841
1.41087887719179,185.420805793582
1.4156188666015,185.402960028322
1.42035885675688,185.385114263063
1.42509884691227,185.367268497804
1.42983883880757,185.349422732545
1.43457883070286,185.331576967286
1.43931882334384,185.313731202027
1.44405881598481,185.153312968653
1.44879882378796,185.005134929758
1.4535388315911,185
1.45827883964281,185
1.46301884769452,185
1.46301884769452,185
1.46301884769452,185
1.46301884769452,185
1.47479911500986,185
1.47479911500986,185.002220179258
1.47479911500986,184.976024328233
1.48901918092353,184.699828477217
1.48901918092353,184.279429042811
1.48901918092353,184.36834779857
1.50323938852089,184.402812119351
1.50323938852089,184.402812119293
1.50798127864117,184.015063307173
1.51272316876145,184
1.51746505913061,184
1.52220694949977,184
1.52694884011781,184
1.53169073073585,184
1.53643262160277,184
1.54117451246969,184.480575946719
1.54591640358549,184.980575946719
1.55065829470129,185.480575946719
1.55540018606597,185.980575946719
1.56014207743065,186
1.56488396904421,186
1.56962586065777,186.480575946719
1.56962586065777,186.480575946719
1.56962586065777,186.656223886162
1.56962586065777,187
1.56962586065777,187
1.58585360080784,187
1.59059549665237,186.681672168263
1.59059549665237,186.542997119203
1.60007929680337,186.55669683937
1.60482119812328,186.834046937488
1.60956309944319,187.111397035606
1.6143050007631,187.233073262093
1.61904690581624,187.122245256054
1.62378881086938,186.98685147565
1.62378881086938,187.07760463201
1.62378881086938,187
1.6380152854338,187
1.6380152854338,187
1.64275751008642,187
1.64749973498799,187
1.65224195988955,187
1.65698418504005,187
1.66172641019054,186.892109558282
1.66646873068676,186.779858370439
1.67121105118298,186.40281211939
1.67595337192815,186.015063307232
1.68069569267332,185.519424053356
1.68543801366744,185.019424053356
1.69018033466156,184.519424053356
1.69492265590464,184.019424053356
1.69966497714771,184
1.70440729863974,184
1.70914962013177,184.107890441718
1.71389194187275,184.220141629561
1.71863426361373,184.59718788061
1.72337658560366,184.984936692768
1.7281189075936,185.480575946644
1.73286122983248,185.980575946644
1.73760355207137,186.480575946644
1.74234587455921,186.980575946644
1.74708819704705,187
1.75183051978384,187
1.75657284252063,186.519424053356
1.76131516550637,186.019424053356
1.76605748849212,186
1.77079981172681,186
1.77554213496151,186.372685504926
1.78028445844516,186.760434317083
1.78502678192881,186.883388066034
1.78976910566142,186.995639253876
1.79451142939402,187
1.79925375337558,187
1.80399607735713,186.519424053356
1.80873840158764,186.019424053356
1.81348072581815,186
1.81822305029761,186
1.82296537477708,185.519424053356
1.82770769950549,185.019424053356
1.83245002423391,184.627314495074
1.83719234921128,184.239565682917
1.84193467418865,184.224502375685
1.84667699941497,184.224502375685
1.85141932464129,184.224502375685
1.85616165011657,184.224502375685
1.86090397559184,184.59718788061
1.86564630131607,184.984936692768
1.8703886270403,185.480575946644
1.87513095301348,185.980575946644
1.87987327898667,186
1.8846156052088,186
1.88935793143094,186
1.89410025790203,186
1.89884258437312,186.372685504926
1.90358491109316,186.760434317083
1.9083272378132,186.775497624315
1.9130695647822,186.775497624315
1.9178118917512,186.775497624315
1.9225542192181,186.775497624315
1.927296546685,186.775497624315
1.927296546685,186.775497624315
1.927296546685,186.945770969503
1.927296546685,186.846093919241
1.927296546685,186.664362663346
1.94466251548612,186.717514602626
1.94940484892792,186.974762480334
1.94940484892792,187.021322408633
1.94940484892792,186.827959888976
1.96363186941871,186.805927591282
1.96837420958231,186.809417433142
1.96837420958231,186.637918847976
1.9778589018594,186.46642026281
1.98260124799795,186.294921677494
1.98734862992428,185.794921677494
1.9920960118506,185.294921677494
1.99684339402674,184.794921677494
2.00159077620287,184.40281211926
2.00633815862882,184.015063307116
2.01108554105476,184
2.01583292373051,184
2.02058030640627,184.107890441765
2.02532768933183,184.220141629622
2.0300750722574,184.59718788074
2.03482245543277,184.984936692884
2.03956983860815,185.480575946793
2.04431722203333,185.980575946793
2.04906460545851,186
2.05381198913351,186
2.0585593728085,186.107890441765
2.06330675673331,186.220141629622
2.06805414065811,186.224502375713
2.07280152483272,186.224502375713
2.07754890900734,186.224502375713
2.08229629343176,186.224502375713
2.08704367785619,186.224502375713
2.09179106253042,186.224502375713
2.09653844720465,185.851816870685
2.1012858321287,185.464068058542
2.10603321705274,185.34111430966
2.1107806022266,185.228863121804
2.11552798740045,185.332392817478
2.12027537282412,185.444644005335
2.12502275824778,185.821690256453
2.12977014392126,186.209439068597
2.13451752959473,186.705078322506
2.13926491551802,187.205078322506
2.1440123014413,187.224502375713
2.14875968786421,187.224502375713
2.15350707428711,187.332392817478
2.15825446120964,187.444644005335
2.16300184813217,187.34111430966
2.16774923555432,187.228863121804
2.17249662297646,187.224502375713
2.17724401114804,187.224502375713
2.18199139931962,186.74392642892
2.18199139931962,186.74392642892
2.18199139931962,186.743926428929
2.18985713620773,186.756516115647
2.19460452837629,186.648884151085
2.1993521066661,186.626720373229
2.20409968495592,186.760318818815
2.20884726324573,186.627314495077
2.20884726324573,186.62731449499
2.21359485227883,186.239565682865
2.21834244131193,186.705078322543
2.22309003059487,187.205078322543
2.22783761987782,187.22450237575
2.23258520966045,187.22450237575
2.23733279944309,187.22450237575
2.24208038997526,187.22450237575
2.24682798050743,187.22450237575
2.25157557203898,187.22450237575
2.25632316357053,187.22450237575
2.261070756851,187.22450237575
2.26581835013147,187.0043607461
2.27057226178569,186.627314495019
2.27532617369084,186.239565682894
2.28008008559598,186.116611933975
2.28483399775205,186.0043607461
2.28958790990811,186
2.29434182231509,186
2.29909573472207,186.107890441775
2.30384964737998,186.22014162965
2.30860356003788,186.22450237575
2.3133574729467,186.22450237575
2.31811138585552,186.597187880731
2.32286529901526,186.984936692856
2.32761921217499,187
2.33237312558565,187
2.33712703899631,187.480575946756
2.33712703899631,187.480575946756
2.33712703899631,187.788961800324
2.33712703899631,188
2.35057316360497,188
2.35057316360497,188
2.35532721728591,187.519424053281
2.36008127121779,187.019424053281
2.36483532514968,187
2.36958937933251,187
2.37434343351533,187
2.3790974879491,187
2.38385154238287,187
2.38860559706759,187
2.3933596517523,187
2.39811370668796,187
2.40286776162361,186.519424053281
2.40762181681021,186.019424053281
2.41237587199681,186
2.41712992743435,186
2.42188398287189,185.627314494999
2.42663803856038,185.239565682822
2.43139209424886,185.11661193393
2.43614615018829,185.004360746106
2.44090020612772,185
2.44565426231809,185
2.45040831850846,185
2.45516237494977,185
2.45991643139108,185
2.46467048808334,185
2.4694245447756,185
2.4741786017188,185
2.478932658662,185
2.48368671585614,185
2.48844077305028,185
2.49319483049537,185
2.49794888794046,185.480575946719
2.50270294563649,185.980575946719
2.50745700333252,186
2.51221106127949,186
2.51696511922646,186.588466388436
2.52171917742438,187.200717576259
2.5264732356223,187.597187880649
2.53122729407116,187.984936692825
2.53598135252002,188
2.54073541121982,188
2.54548946991962,188
2.55024352887037,188
2.55499758782112,188
